person_id,persona_id,persona,source
37232ae0-753c-4d60-91b0-20198db9c363,0,Suburban Women in their 30s,recovered_local
37233e61-a07c-4863-ae3a-225a989ea12f,0,Suburban Women in their 30s,recovered_local
37256e53-7987-4f29-9f32-1559a3b51d35,6,Retirees Aged 60 and Over,recovered_local
372a50e6-253c-4e4d-bd2f-558ff260efa8,0,Suburban Women in their 30s,recovered_local
372b92c0-8578-4a14-8e74-b60c7176cb2b,1,Young Women in their 20s,recovered_local
372c0a06-dab7-4ab0-a3a9-f6b31e00acaa,0,Suburban Women in their 30s,recovered_local
3732cd4c-dcc0-4e41-b601-991263ada8f7,1,Young Women in their 20s,recovered_local
374b9857-035e-4179-a1e3-af842657f38d,2,Suburban Men in their 40s,recovered_local
37565bd7-e3d3-4b64-a10a-0ff0f5e9e9ed,3,Budget Conscious Local Adults,recovered_local
375a717d-fba7-414d-b9d9-e7913ed547d2,6,Retirees Aged 60 and Over,recovered_local
3762eda9-743d-4630-8ef4-f1adcdce6040,2,Suburban Men in their 40s,recovered_local
37698b4a-be97-45e1-a01f-448ee83fe598,3,Budget Conscious Local Adults,recovered_local
377023a9-6ddc-4fd5-a865-3dc055f0c50c,1,Young Women in their 20s,recovered_local
37766b6e-dba6-43fd-8360-5d234106ef4f,0,Suburban Women in their 30s,recovered_local
377b7b62-0266-4abb-9320-24af771b8b02,1,Young Women in their 20s,recovered_local
37869050-9f42-4a91-a6e4-179f7242625a,7,Young Men in Bright Casuals,recovered_local
3786d3eb-4217-4047-8b38-8d68e790ce27,2,Suburban Men in their 40s,recovered_local
3787b23b-7832-48c8-bf0b-f3df8f99ade2,7,Young Men in Bright Casuals,recovered_local
37898b2f-abca-4e53-9662-f8ca97b365d5,7,Young Men in Bright Casuals,recovered_local
378d4667-333a-4bfe-ba7a-862d608a7f1d,4,Students in their Teens,recovered_local
378edd40-9519-4e5d-91df-06b5f0d4cda7,1,Young Women in their 20s,recovered_local
3797074c-783c-4512-ac6d-f219eeb4746e,0,Suburban Women in their 30s,recovered_local
379709a8-7590-41d5-aa1c-61c8b801459a,0,Suburban Women in their 30s,recovered_local
379bb671-c2cb-4ff6-bff1-9aa811a8dce4,3,Budget Conscious Local Adults,recovered_local
37aaa1a4-e5eb-4a89-9d9e-6506fc47183e,3,Budget Conscious Local Adults,recovered_local
37abe98d-2606-40a8-8fa5-45c81b144d0a,2,Suburban Men in their 40s,recovered_local
37ade6d7-cb49-43d5-954e-ee8cc003f7fd,0,Suburban Women in their 30s,recovered_local
37bc8abf-0597-4019-a029-0ce9adaf5263,2,Suburban Men in their 40s,recovered_local
37bd36cb-4b09-48da-b5db-786f02cf22ba,2,Suburban Men in their 40s,recovered_local
37be5497-a34f-4ba3-80f8-9dc04803e0b9,4,Students in their Teens,recovered_local
37c16689-e3b0-474d-a189-5e073a84ea24,1,Young Women in their 20s,recovered_local
37daf1cd-336d-4aa8-932d-7bf965a8505d,1,Young Women in their 20s,recovered_local
37e039f3-775f-44b3-b188-4d59065101ac,3,Budget Conscious Local Adults,recovered_local
37e33ab8-2c85-4d00-8c7e-59ee13d8f2a7,4,Students in their Teens,recovered_local
37e3a423-a48e-4c17-8d71-70dc65cea4f7,0,Suburban Women in their 30s,recovered_local
37e487cd-1c25-4099-a4ee-0bfb2df45ae3,7,Young Men in Bright Casuals,recovered_local
37edd659-7e49-4156-8801-0d8c43303e30,0,Suburban Women in their 30s,recovered_local
37f2f654-0228-4f10-826c-e6996b264383,7,Young Men in Bright Casuals,recovered_local
37f4b1cb-0647-40f0-b1c8-5402199faeb3,0,Suburban Women in their 30s,recovered_local
3802c0bc-17c2-4da2-973f-805c6a2bbedf,0,Suburban Women in their 30s,recovered_local
3808c0c1-f54e-4c0e-9793-a3db4328cf82,7,Young Men in Bright Casuals,recovered_local
3809b628-9070-44f8-b86e-3896f2984b79,7,Young Men in Bright Casuals,recovered_local
380c7082-4921-40f3-9343-9ca1b5a858fb,1,Young Women in their 20s,recovered_local
38223d1d-61a7-41e0-b408-23a706aeb7e6,1,Young Women in their 20s,recovered_local
382e295a-313c-4121-b15d-651eb0e88038,1,Young Women in their 20s,recovered_local
38471983-eff2-4aa0-84a7-091548c5f6d4,3,Budget Conscious Local Adults,recovered_local
38544e3e-c423-46d5-8144-5c7217374f42,4,Students in their Teens,recovered_local
3855fb7e-f2e2-4aee-964b-35d94526688b,1,Young Women in their 20s,recovered_local
386816d8-8d1c-4bf6-a013-46c4e3907039,1,Young Women in their 20s,recovered_local
3869949d-7bb5-4e95-802b-5cd87a64a64c,0,Suburban Women in their 30s,recovered_local
387e66e3-662d-4df4-8ffa-3764ca0c3227,6,Retirees Aged 60 and Over,recovered_local
38833588-35a2-46de-87dc-46c876fb4a91,4,Students in their Teens,recovered_local
38858b44-97f5-4de0-b97a-1e0dc80a152c,7,Young Men in Bright Casuals,recovered_local
389ad1c7-3690-4e17-b31f-6aa1981a6b1f,3,Budget Conscious Local Adults,recovered_local
389d94e1-5a19-4a20-a295-5d8ae1bacdd1,4,Students in their Teens,recovered_local
38b16baa-5847-4f7f-a46e-51e91e4f266f,3,Budget Conscious Local Adults,recovered_local
38b668e4-eae7-4fd1-9a7e-9c8530a027f1,3,Budget Conscious Local Adults,recovered_local
38bcbe0b-a667-42ef-ac70-34a1e890f253,7,Young Men in Bright Casuals,recovered_local
38bfb575-a560-40d6-82ad-642c75796302,0,Suburban Women in their 30s,recovered_local
38c8ccd7-94c0-46e2-b7f5-9f0b9c682c71,0,Suburban Women in their 30s,recovered_local
38cb3283-3269-4a74-8474-78bdd9e23c41,2,Suburban Men in their 40s,recovered_local
38ccd177-db57-443b-9798-87704bbf1aff,1,Young Women in their 20s,recovered_local
38d17b17-b0fe-482b-ad96-bff3eec04724,0,Suburban Women in their 30s,recovered_local
38d78511-6204-4fe9-907c-9f06fbf58531,3,Budget Conscious Local Adults,recovered_local
38db5a77-cc30-461f-b71e-bb1cb30efa7a,1,Young Women in their 20s,recovered_local
38de450a-bb04-494c-92bd-4fe3e818c5b2,0,Suburban Women in their 30s,recovered_local
38def739-033e-4555-a900-7930854a163a,1,Young Women in their 20s,recovered_local
38dfc0f2-b86a-45f0-8e52-3d00739199e3,1,Young Women in their 20s,recovered_local
38eb573f-725f-42d7-a37b-42fb4295400d,0,Suburban Women in their 30s,recovered_local
38ee3a55-eebc-43d5-b618-337cd7a87a81,3,Budget Conscious Local Adults,recovered_local
38f32b04-862f-4642-be93-de03cfecb73f,2,Suburban Men in their 40s,recovered_local
38f33738-668a-4e60-8841-51e5e2352246,2,Suburban Men in their 40s,recovered_local
38fbfd48-c0a5-4030-9ad0-11261bac3e2c,2,Suburban Men in their 40s,recovered_local
38fd756b-addb-4ecc-81d1-9af7820e05cb,0,Suburban Women in their 30s,recovered_local
39052323-afc1-4a1b-9c43-0dd365f1598b,1,Young Women in their 20s,recovered_local
3906d36f-856c-4e74-a053-330de1962c94,0,Suburban Women in their 30s,recovered_local
3909560d-1c2a-4342-b339-2f7a1076930b,1,Young Women in their 20s,recovered_local
390d0abe-2a6d-4ebf-b816-95a298a28357,7,Young Men in Bright Casuals,recovered_local
39155003-805f-4f27-ba9c-0f40dbc607f8,0,Suburban Women in their 30s,recovered_local
3919a4b4-4150-4ba0-acac-b274612b9003,4,Students in their Teens,recovered_local
39298f3c-9d0e-48aa-9101-443fe4b84c76,2,Suburban Men in their 40s,recovered_local
392a2356-73ff-47e7-997c-300077541945,2,Suburban Men in their 40s,recovered_local
3930d5be-f6c8-46d1-a2b5-ca71c1239d28,1,Young Women in their 20s,recovered_local
393647f1-2a9f-441f-aa1e-6bd014babb34,1,Young Women in their 20s,recovered_local
393afaed-07b7-48e0-b207-6b61cda85fae,2,Suburban Men in their 40s,recovered_local
39485843-8f1c-499f-b981-f43143455cbe,6,Retirees Aged 60 and Over,recovered_local
394fcb4c-13e5-4f5a-b13d-e08b307830e3,0,Suburban Women in their 30s,recovered_local
395354d4-2c32-4c5a-90c1-bcee5958adf5,7,Young Men in Bright Casuals,recovered_local
3955099d-4f2a-4471-982b-e0470a4635f0,2,Suburban Men in their 40s,recovered_local
395a4f9f-3b2f-41ec-a777-e5b1af8e4ce9,6,Retirees Aged 60 and Over,recovered_local
395df971-cace-4390-ba86-fbf619bae300,0,Suburban Women in their 30s,recovered_local
395efa80-5355-4801-9fa6-cf8abbd8e56b,7,Young Men in Bright Casuals,recovered_local
3962a6b9-6466-458d-8312-26ef08788638,0,Suburban Women in their 30s,recovered_local
39707b8d-8dfc-4f74-a281-bb4d9fb75ea7,7,Young Men in Bright Casuals,recovered_local
39724e32-1a1f-4389-b242-5c691feca5b2,0,Suburban Women in their 30s,recovered_local
3975483c-cdad-481f-bfa6-11c6a34f005c,0,Suburban Women in their 30s,recovered_local
397d8d6e-c033-467a-bd2b-5d743b9331df,7,Young Men in Bright Casuals,recovered_local
397e3e89-064b-472c-8870-86648c8a4844,0,Suburban Women in their 30s,recovered_local
39885138-bfd9-4a6c-bcc1-4ac3635adb74,2,Suburban Men in their 40s,recovered_local
39926234-3228-4410-9794-e64b515b78ca,0,Suburban Women in their 30s,recovered_local
399587bf-fe5d-4c27-a039-f84e40b066cb,7,Young Men in Bright Casuals,recovered_local
399a5de2-2d00-41e4-a12a-339659930932,3,Budget Conscious Local Adults,recovered_local
399eb291-7712-49ef-b845-874dd5669aef,7,Young Men in Bright Casuals,recovered_local
39afe113-3816-4b62-b782-c0b4efaf05f9,0,Suburban Women in their 30s,recovered_local
39b32258-e02c-4695-899e-3fa77fd0a870,7,Young Men in Bright Casuals,recovered_local
39ba40e4-2f79-4dda-8d8a-091eb112f5db,5,Active Young Adults,recovered_local
39bd8432-8b77-497d-84d9-6b1ce56f1555,2,Suburban Men in their 40s,recovered_local
39bdc3d7-3e65-4964-a880-17bdcc226102,7,Young Men in Bright Casuals,recovered_local
39c8d4c8-8903-4ead-83e6-88a4b647051c,2,Suburban Men in their 40s,recovered_local
39c9be68-a421-40e1-915f-92e696938ece,0,Suburban Women in their 30s,recovered_local
39cf201e-b71e-40c2-b113-3adee53f3039,4,Students in their Teens,recovered_local
39d714f6-bbc1-4bf3-a488-23db7a5e799e,1,Young Women in their 20s,recovered_local
39d81415-9e7f-4da9-aaf5-0c2aae45a4eb,0,Suburban Women in their 30s,recovered_local
39df5265-063a-44ad-9d0a-e49c5b10e9b0,5,Active Young Adults,recovered_local
39ebefe1-d994-4bae-9348-26ad81419a29,4,Students in their Teens,recovered_local
39ebf9bc-a70f-45df-949c-9f32cbb9f56f,0,Suburban Women in their 30s,recovered_local
39ef8234-7790-4306-83f5-87fe35c3d29a,0,Suburban Women in their 30s,recovered_local
39f791e8-9f4e-4210-88aa-ae1a89c98107,0,Suburban Women in their 30s,recovered_local
39fb67e6-fc07-4fc9-86ad-9b33af9287e1,7,Young Men in Bright Casuals,recovered_local
3a05d560-dbaa-44ac-bfce-515c98654e31,0,Suburban Women in their 30s,recovered_local
3a0c0155-1e11-4edf-ac18-b3da26165a90,0,Suburban Women in their 30s,recovered_local
3a0c6131-b2de-4757-9038-c7a06c9a3d9a,3,Budget Conscious Local Adults,recovered_local
3a0ee51a-f6e5-46a9-959c-02ed39ca132b,1,Young Women in their 20s,recovered_local
3a128498-241b-4577-bd87-9fa614f6614d,6,Retirees Aged 60 and Over,recovered_local
3a16ab96-4a44-4822-8be4-2fe4eb60d49e,1,Young Women in their 20s,recovered_local
3a171191-effc-4108-bc3b-1dcece8fc0e5,0,Suburban Women in their 30s,recovered_local
3a1cdcb3-c2cf-49a2-a6fd-839ceb595f75,2,Suburban Men in their 40s,recovered_local
3a1eab07-3087-4bdd-a7fc-45f942ad07fb,7,Young Men in Bright Casuals,recovered_local
3a24ad80-a0c8-432e-84f6-cf9ef0dfe41c,0,Suburban Women in their 30s,recovered_local
3a296f63-40bd-48ec-b5d3-3ecc0fbfa491,2,Suburban Men in their 40s,recovered_local
3a298d81-e459-4def-9ce3-c27bebbffda8,0,Suburban Women in their 30s,recovered_local
3a2bd244-763d-434f-9e32-259238608508,7,Young Men in Bright Casuals,recovered_local
3a34dc0f-da33-45f8-bc71-1ccbbc3b6abd,6,Retirees Aged 60 and Over,recovered_local
3a38c658-b260-482a-a160-e9c5f664226a,4,Students in their Teens,recovered_local
3a40db31-1cd3-4249-828d-0ea052aca3ad,3,Budget Conscious Local Adults,recovered_local
3a41b416-cb74-4689-86b6-50d7c109e1db,3,Budget Conscious Local Adults,recovered_local
3a4348b4-403c-4589-ba0b-b887eba07dcb,2,Suburban Men in their 40s,recovered_local
3a450f3f-9036-4ca8-b3e4-3b1590580e1e,7,Young Men in Bright Casuals,recovered_local
3a46699b-8a9e-4522-85ae-5b2e55b77c97,1,Young Women in their 20s,recovered_local
3a5c9be1-b617-4c78-95fe-ee928f57904d,1,Young Women in their 20s,recovered_local
3a5e2976-df66-4f94-8550-4d686842dae3,7,Young Men in Bright Casuals,recovered_local
3a654e40-3528-4cfb-883e-32e96e757690,6,Retirees Aged 60 and Over,recovered_local
3a674863-36c7-482c-b62b-2ee10078485a,3,Budget Conscious Local Adults,recovered_local
3a6a8270-0d87-4506-ab65-cef268b0127e,2,Suburban Men in their 40s,recovered_local
3a7b160a-51a9-40f2-8934-bfd3c5cae49c,5,Active Young Adults,recovered_local
3a802bd7-2b02-4a05-8918-7509a1186069,0,Suburban Women in their 30s,recovered_local
3a80a4aa-4f5c-4056-9d80-14764caa37ac,7,Young Men in Bright Casuals,recovered_local
3a835f4b-a0e5-41cd-816c-8fe472053662,2,Suburban Men in their 40s,recovered_local
3a87d220-68a0-4844-a3d3-9c9349738cdc,1,Young Women in their 20s,recovered_local
3a8db958-29c3-4d21-bba7-0da300ba8a40,7,Young Men in Bright Casuals,recovered_local
3a9c5732-da86-4b6d-a05a-5679678e32c1,7,Young Men in Bright Casuals,recovered_local
3aa8152c-11f6-4a9d-9b0a-76b04356315e,1,Young Women in their 20s,recovered_local
3ab00689-46c5-4167-bc90-2c3e09b21f27,0,Suburban Women in their 30s,recovered_local
3aba9e14-210f-4133-9631-5fdab4420ed0,7,Young Men in Bright Casuals,recovered_local
3abe6c65-cb97-4138-ab26-b036f4bb1ecf,0,Suburban Women in their 30s,recovered_local
3ac3360a-ca7b-4083-add0-10743355a9e2,1,Young Women in their 20s,recovered_local
3ac67cd2-d8e7-4e41-a2fa-4e237e15dc24,0,Suburban Women in their 30s,recovered_local
3acb3b75-334c-4504-9ccd-05e12333b8ec,3,Budget Conscious Local Adults,recovered_local
3acbd0c2-e654-4554-9716-0b2be4532cba,0,Suburban Women in their 30s,recovered_local
3ace9bef-47e7-441e-bf95-54d8354334fa,1,Young Women in their 20s,recovered_local
3ade70da-f6fe-4305-b3fe-b93d2bfc2f17,2,Suburban Men in their 40s,recovered_local
3aea8126-dba4-4425-9fdf-353541f45670,3,Budget Conscious Local Adults,recovered_local
3aefa637-c04e-4d1c-89bb-3870eab6c490,0,Suburban Women in their 30s,recovered_local
3af38a7a-a80c-456a-9793-98d5feb6c329,7,Young Men in Bright Casuals,recovered_local
3af4904b-cd4d-48e1-a689-6ba21eadba6d,7,Young Men in Bright Casuals,recovered_local
3af85f83-28c9-4477-a693-acb0cde555ab,1,Young Women in their 20s,recovered_local
3affa006-8eff-41d0-a7cf-f0b3ed11c527,3,Budget Conscious Local Adults,recovered_local
3b040055-adf7-43c6-a442-0da1c4651a0b,1,Young Women in their 20s,recovered_local
3b0693f2-9388-4df8-b4d4-6bd28e002b40,7,Young Men in Bright Casuals,recovered_local
3b095231-5c5e-4251-8d87-43442235f938,4,Students in their Teens,recovered_local
3b126e6e-f7ac-44fd-aa0a-3f3a5dcacdbb,6,Retirees Aged 60 and Over,recovered_local
3b18c447-0aac-4e78-a90b-980fea90c14e,1,Young Women in their 20s,recovered_local
3b1bd76b-287d-41e0-810f-e9cdfc78995f,0,Suburban Women in their 30s,recovered_local
3b236909-7457-434b-ae33-b74c68fb09c0,7,Young Men in Bright Casuals,recovered_local
3b3140db-4ff1-4086-93b4-7e6232321e14,0,Suburban Women in their 30s,recovered_local
3b32109b-0e7d-480a-8f1b-96b3a6ec4553,1,Young Women in their 20s,recovered_local
3b32f326-261b-49b7-aba0-7d152131a9de,7,Young Men in Bright Casuals,recovered_local
3b3a0d99-6a91-427d-9094-4fb550c5e389,2,Suburban Men in their 40s,recovered_local
3b3b3102-a950-4a23-80f7-44e3df7753f0,2,Suburban Men in their 40s,recovered_local
3b4138c6-c1e1-4686-8d88-1b3faa72705f,7,Young Men in Bright Casuals,recovered_local
3b4e455b-897a-4f53-9910-37f018309374,3,Budget Conscious Local Adults,recovered_local
3b525111-0c83-4488-894f-cb6aaf5b3d56,3,Budget Conscious Local Adults,recovered_local
3b586395-25fb-4504-a96f-5f4cfe91f1a0,7,Young Men in Bright Casuals,recovered_local
3b5bcd1a-02ce-4e7e-8f6c-fb4011b378c8,3,Budget Conscious Local Adults,recovered_local
3b6611eb-d52d-4707-bc99-b0b8b86f5d69,0,Suburban Women in their 30s,recovered_local
3b676ad9-05e4-4122-afdb-bb6beb2fd28f,2,Suburban Men in their 40s,recovered_local
3b6f9e5a-e1ec-4f95-bffd-70c238014a37,0,Suburban Women in their 30s,recovered_local
3b73f377-8e30-48f9-bf21-6103baa20129,1,Young Women in their 20s,recovered_local
3b7994a7-7b61-4d33-89b6-adea25891750,7,Young Men in Bright Casuals,recovered_local
3b7c9c23-5a2c-444b-a6e2-6334d55e4168,1,Young Women in their 20s,recovered_local
3b831205-aa68-46c1-a1c7-f3be01a3a60c,0,Suburban Women in their 30s,recovered_local
3b881709-5bed-4ce2-be88-764dd6635baf,0,Suburban Women in their 30s,recovered_local
3b8c3060-dce3-4b13-9b0d-13d1fa085243,6,Retirees Aged 60 and Over,recovered_local
3b9018bc-1ad4-45bc-9aff-abaceeec8e61,1,Young Women in their 20s,recovered_local
3b90770b-eeb4-4b5e-854e-095943088e2a,1,Young Women in their 20s,recovered_local
3b96012a-6d5c-4fee-9c6d-bfcac1449672,1,Young Women in their 20s,recovered_local
3b9e45ab-05bc-4298-aeb0-468ef4c305e2,7,Young Men in Bright Casuals,recovered_local
3b9f5af1-58dc-4e1a-a97c-731f6805df2c,2,Suburban Men in their 40s,recovered_local
3ba22015-25b4-4cbf-a437-774f462f7b10,7,Young Men in Bright Casuals,recovered_local
3ba53205-acd5-4270-b894-a11009c0baa7,0,Suburban Women in their 30s,recovered_local
3bab5110-1b6f-4a72-b2fb-0188527d36e8,2,Suburban Men in their 40s,recovered_local
3bb44c3d-223b-454e-8a26-4715c623ab3a,1,Young Women in their 20s,recovered_local
3bb83598-6992-489e-9b15-33d118d6f633,3,Budget Conscious Local Adults,recovered_local
3bbaeef9-34c8-480a-bac5-57d4b23ca39b,2,Suburban Men in their 40s,recovered_local
3bc1fe53-65e0-46fa-a9ca-902c8cca4b37,7,Young Men in Bright Casuals,recovered_local
3bce0838-cdda-47c7-b066-69428c7ee742,3,Budget Conscious Local Adults,recovered_local
3bd319b1-a12d-479e-9eb9-9675130c2bea,0,Suburban Women in their 30s,recovered_local
3bd3360c-0fe0-4289-a7eb-9aecb125125d,7,Young Men in Bright Casuals,recovered_local
3bd47c4e-c055-40b2-91e2-34a5cc8a884d,1,Young Women in their 20s,recovered_local
3bd622fb-b3e2-4657-a43f-c72cc9306004,5,Active Young Adults,recovered_local
3bd7b0e1-ed18-409b-a566-bcff728708bf,1,Young Women in their 20s,recovered_local
3bd9753b-f8c7-409f-aff9-ed05e2208e4a,1,Young Women in their 20s,recovered_local
3bdc1206-84d9-47d5-81c4-e97c54e6afb9,2,Suburban Men in their 40s,recovered_local
3be3358a-169b-4c1f-9639-a3835dea9f53,4,Students in their Teens,recovered_local
3be7548d-960b-42be-8e93-4abf1ad2608d,6,Retirees Aged 60 and Over,recovered_local
3bea6fcf-0177-401a-9ede-bab5a5b235d4,7,Young Men in Bright Casuals,recovered_local
3bed4c9c-995c-44e3-8b2f-4ec3f375e95c,2,Suburban Men in their 40s,recovered_local
3bf12148-8f71-442c-b28c-ae9debdde346,7,Young Men in Bright Casuals,recovered_local
3bf4b8d5-f308-48f0-91f6-8fe75aea1637,1,Young Women in their 20s,recovered_local
3bf9c02c-63df-411e-be4a-ceab98cfeb93,2,Suburban Men in their 40s,recovered_local
3bfdc6dd-9dfd-49b7-aa30-b2d508d68f81,0,Suburban Women in their 30s,recovered_local
3c030c64-6fc3-41f1-9aaf-78e175d3ebec,0,Suburban Women in their 30s,recovered_local
3c043072-1602-4ef9-93c2-a08845ae22e2,1,Young Women in their 20s,recovered_local
3c0f434f-9430-4de5-ae32-13593074b4b4,0,Suburban Women in their 30s,recovered_local
3c0f4c50-7ba7-4e79-a4e1-28509cfd7159,2,Suburban Men in their 40s,recovered_local
3c0f7a7a-23d4-41ea-9b60-65a3fce2ba75,0,Suburban Women in their 30s,recovered_local
3c143ff5-cd9c-44db-85f5-fd45526d2ea2,6,Retirees Aged 60 and Over,recovered_local
3c17cca6-74b9-49b9-aa56-8c9b8eaa9845,1,Young Women in their 20s,recovered_local
3c1c6ead-de76-47df-8296-1cffd2f8c658,0,Suburban Women in their 30s,recovered_local
3c209e6d-b7e7-4ab8-a000-8c03c372772a,2,Suburban Men in their 40s,recovered_local
3c28ea1a-3199-4ad4-aa59-11fa4b6b787b,7,Young Men in Bright Casuals,recovered_local
3c2d977c-b0cc-435c-b024-a119c12e3231,0,Suburban Women in their 30s,recovered_local
3c2ed6e3-365c-43b1-904a-84e1c748b09a,2,Suburban Men in their 40s,recovered_local
3c3f9d81-bca8-45bb-9ab7-40a6785f7eda,2,Suburban Men in their 40s,recovered_local
3c44581c-eb58-48af-be25-ea8543f9ba2d,0,Suburban Women in their 30s,recovered_local
3c48942b-d85d-44bd-9df2-494e65300288,0,Suburban Women in their 30s,recovered_local
3c4ae3d6-e074-4b52-a1a4-a6c8971b058b,1,Young Women in their 20s,recovered_local
3c4e375c-ad10-47dc-b651-8f061bc54aaa,7,Young Men in Bright Casuals,recovered_local
3c51aded-e78b-411b-849a-47bd96fb70bd,7,Young Men in Bright Casuals,recovered_local
3c53c78e-59e2-4422-883c-c16685f3a096,3,Budget Conscious Local Adults,recovered_local
3c586e70-3c7f-4889-9202-fe8891f57754,6,Retirees Aged 60 and Over,recovered_local
3c61e892-e447-43f4-a7b8-70c79d137c94,2,Suburban Men in their 40s,recovered_local
3c62a1cd-360c-44c2-8d91-b0cf452ad1fc,5,Active Young Adults,recovered_local
3c680619-98d3-4d8b-affe-21ce7a38797b,2,Suburban Men in their 40s,recovered_local
3c6b5bbb-98f7-4ee4-b962-b8797be6ad81,7,Young Men in Bright Casuals,recovered_local
3c71a93c-55cc-4abc-89d3-ffd908d7b265,2,Suburban Men in their 40s,recovered_local
3c73cb8d-8a2b-4256-b1e0-fdb57cd61579,7,Young Men in Bright Casuals,recovered_local
3c7ee195-8c80-4688-9b5a-644ecd858a55,5,Active Young Adults,recovered_local
3c86dddb-90eb-49dd-8b84-da1e0675a7f3,0,Suburban Women in their 30s,recovered_local
3c8705cf-fe02-4a11-85ed-618883c3ff35,7,Young Men in Bright Casuals,recovered_local
3c878e6c-dfc0-4031-b6a7-68fdfe9e4640,6,Retirees Aged 60 and Over,recovered_local
3c8f0b4d-5e14-409b-afa7-5a2bc23121d6,3,Budget Conscious Local Adults,recovered_local
3c964dc3-b936-44e5-b83e-283c0e6d1283,0,Suburban Women in their 30s,recovered_local
3ca108fd-0a9a-46e2-9fae-3782ad956b1a,1,Young Women in their 20s,recovered_local
3ca297ce-9f20-403d-9655-a9a8a282e3b6,4,Students in their Teens,recovered_local
3caa982f-6f3f-4686-9363-f4f98d72139e,2,Suburban Men in their 40s,recovered_local
3cb1a084-c3d3-49af-9e57-d725e531587e,2,Suburban Men in their 40s,recovered_local
3cb2d288-0d8f-453b-950e-e9493a0b19c2,1,Young Women in their 20s,recovered_local
3cbbe7eb-46bd-4d07-8389-303b5f7db8db,4,Students in their Teens,recovered_local
3cbf1c2d-0468-4c6a-9354-52202c99a5bb,1,Young Women in their 20s,recovered_local
3cc5eeaf-6a55-4f23-bcf8-17f25e884579,3,Budget Conscious Local Adults,recovered_local
3cce540f-2dae-4659-aac7-181ce3834202,5,Active Young Adults,recovered_local
3cd3816d-1c81-4d5d-8553-c2da650294b2,0,Suburban Women in their 30s,recovered_local
3ced651c-34c0-407a-a64b-b16ddcd111b1,1,Young Women in their 20s,recovered_local
3cef878c-f31c-4b84-8151-89e13b464e82,1,Young Women in their 20s,recovered_local
3cf12555-92f6-4082-bbd4-5f3277a3a35f,7,Young Men in Bright Casuals,recovered_local
3cf8c02e-db60-4779-a7a0-06b7df11340c,7,Young Men in Bright Casuals,recovered_local
3cfdc2e2-3071-4db5-8d33-dc7b021d4b5a,2,Suburban Men in their 40s,recovered_local
3d09262e-3d70-404f-9441-a567bc12b245,0,Suburban Women in their 30s,recovered_local
3d0e05be-7dce-46b8-baf1-df530838ca68,2,Suburban Men in their 40s,recovered_local
3d114c7c-23d2-4799-9f53-9f0dd3fe7e13,3,Budget Conscious Local Adults,recovered_local
3d1b56cb-89f2-4766-aa52-c5b86663a883,7,Young Men in Bright Casuals,recovered_local
3d24d3be-60f9-41a3-9325-d95b5e057ba8,1,Young Women in their 20s,recovered_local
3d29843a-bd45-4a3c-8619-a8b507a733f6,7,Young Men in Bright Casuals,recovered_local
3d37438e-0433-4604-bdb6-e12ee833de64,7,Young Men in Bright Casuals,recovered_local
3d3c8cd1-61b0-4b4d-9295-b7584dae7d8f,3,Budget Conscious Local Adults,recovered_local
3d429846-0148-4b1d-8ca7-2ad2e681eb29,0,Suburban Women in their 30s,recovered_local
3d43015b-4399-4e35-ad54-6b2b2fc88b85,3,Budget Conscious Local Adults,recovered_local
3d43c464-472b-451f-8d3f-329edb66ff18,0,Suburban Women in their 30s,recovered_local
3d47d5d5-772a-4887-bb15-bab015d9707e,5,Active Young Adults,recovered_local
3d486892-914e-48fc-8572-8d1107a8fcf8,7,Young Men in Bright Casuals,recovered_local
3d4d2292-8b32-472d-a6b6-a75098559d3f,6,Retirees Aged 60 and Over,recovered_local
3d4e9598-653a-464c-a711-ba5e2337bc1e,1,Young Women in their 20s,recovered_local
3d4f86f9-f732-4949-8ce5-10fccbca3916,6,Retirees Aged 60 and Over,recovered_local
3d524869-0279-4ed8-b6c5-b0eea09f1d04,7,Young Men in Bright Casuals,recovered_local
3d5640ba-0401-48f9-9659-35885d43e51e,0,Suburban Women in their 30s,recovered_local
3d6dfe05-cab3-4982-b5e7-3319111ada60,2,Suburban Men in their 40s,recovered_local
3d77081f-9a5d-462b-a435-6c1712a7ede5,0,Suburban Women in their 30s,recovered_local
3d7f09c4-49d5-4213-adfa-fc6751553e89,1,Young Women in their 20s,recovered_local
3d87b6f2-12aa-4763-a225-fa1381f28acf,2,Suburban Men in their 40s,recovered_local
3d87f00c-2267-4318-9bd5-75a6b56f4492,1,Young Women in their 20s,recovered_local
3d88076a-061e-4215-8975-2208bc188ec7,5,Active Young Adults,recovered_local
3d8a986e-1144-48e8-a315-518828264110,2,Suburban Men in their 40s,recovered_local
3d8d15a7-a086-40b5-a1b9-917aa2604fc9,1,Young Women in their 20s,recovered_local
3d8da067-f465-4823-a86d-ba7d2b6a1c52,7,Young Men in Bright Casuals,recovered_local
3db013d1-4c1d-4998-aede-6f2dc65e97dd,3,Budget Conscious Local Adults,recovered_local
3dc07a3f-a504-4b41-bd3c-42ed5421bb78,1,Young Women in their 20s,recovered_local
3dc50d18-7373-4bcc-a369-e4ace003a52f,7,Young Men in Bright Casuals,recovered_local
3dc51467-6e98-40d7-a5e5-1f4a4c1d0766,2,Suburban Men in their 40s,recovered_local
